user_id,full_name,balance,currency_code,currency_name,card_number,purchase_history,last_purchase_date,account_open_date
364,Denice Goldie,17569.35,GBP,British Pound,5101616610993982,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,11/18/2020,6/20/2014
365,Rock Nayer,782803.38,JPY,Euro,372301730652379,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",12/21/2019,12/10/2016
366,Caryn Hardie,865161.14,JPY,US Dollar,3580000809218136,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,1/2/2019,4/19/2020
367,Frannie Babidge,118717.22,EUR,Japanese Yen,5567334559756173,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",10/6/2020,5/30/2017
368,Cherish Frichley,640760.54,AUD,British Pound,5002351433632332,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",6/21/2019,1/7/2014
369,Cher Maud,77743.33,JPY,Euro,3586693873384687,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",6/11/2019,4/15/2014
370,Huntington Sends,348017.25,EUR,Japanese Yen,4905444638915163,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2/20/2020,6/25/2015
371,Jobina Conyer,789858.06,AUD,British Pound,5602253544096981,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",10/17/2021,11/17/2011
372,Gusta Bewicke,388133.7,AUD,Australian Dollar,3576211791779433,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",12/4/2021,10/15/2014
373,Rabi Kenshole,996168.81,AUD,Australian Dollar,374288966774597,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,4/26/2021,6/4/2016
374,Cory Frances,526768.14,GBP,Japanese Yen,3541561475944113,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3/11/2021,4/2/2013
375,Sydney Phillip,739384.98,USD,Australian Dollar,5497290918525797,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",10/6/2020,8/27/2013
376,Luca M'Quharge,595012.51,GBP,Australian Dollar,3539127546059952,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",12/17/2019,12/5/2021
377,Mordy Aspray,136773.31,EUR,Euro,3589192962982078,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",9/9/2021,1/16/2014
378,Batholomew Caldera,92045.2,GBP,Australian Dollar,5526110308362137,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,9/21/2019,8/10/2020
379,Elsi Arter,527901.21,GBP,US Dollar,4903443420890305,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",9/14/2019,6/14/2015
380,Charmane Audrey,792963.02,AUD,British Pound,3548390573342092,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",4/7/2019,6/4/2010
381,Ardis Martonfi,859170.97,AUD,Japanese Yen,5314775086601835,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",10/10/2020,11/7/2018
382,Stace Loseby,941485.37,GBP,Japanese Yen,3554554538557042,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",4/4/2019,12/5/2012
383,Neill Baskeyfied,672114.08,AUD,Japanese Yen,4041372286276684,Fusce consequat. Nulla nisl. Nunc nisl.,1/9/2019,5/28/2016
384,Terri Jedrzaszkiewicz,869354.04,GBP,US Dollar,5602258063126846,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",2/17/2019,10/24/2015
385,Sutherland Drane,373557.79,EUR,Australian Dollar,374622369253595,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1/2/2019,2/1/2021
386,Fabe Vankov,555767.14,USD,British Pound,5002356434023688,Phasellus in felis. Donec semper sapien a libero. Nam dui.,10/4/2020,9/23/2013
387,Mahala Fitzroy,588227.39,AUD,Japanese Yen,56022404181801564,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",1/17/2019,5/9/2021
388,Bryana Bogart,784761.31,USD,US Dollar,63049273943537492,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",10/31/2019,2/28/2019
389,Gabey Khristyukhin,827955.33,USD,Australian Dollar,201547490603757,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",10/16/2020,3/22/2012
390,Radcliffe Sabbins,694426.98,JPY,Euro,30260760862908,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",4/23/2021,10/11/2021
391,Zoe Evett,493402.31,GBP,British Pound,4026156876294762,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",4/20/2021,2/16/2010
392,Matthias Dosedale,351386.36,EUR,Euro,201870294647931,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",7/26/2020,12/22/2013
393,Sherlock Hugill,918131.7,JPY,Australian Dollar,501847211578005669,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",10/5/2020,7/25/2011
394,Liz Blague,125314.52,EUR,British Pound,6333834834560623897,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/2/2021,6/9/2017
395,Claudius Raun,975730.61,JPY,British Pound,3543840574533037,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",4/19/2020,11/12/2016
396,Brandon Enser,244898.21,JPY,US Dollar,6762550677764598,Sed ante. Vivamus tortor. Duis mattis egestas metus.,12/3/2020,9/18/2010
397,Ella Hardey,922053.61,EUR,US Dollar,5534594005316324,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",4/8/2021,10/30/2017
398,Nicole Dionis,33404.25,AUD,Japanese Yen,3560066570921160,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1/13/2019,12/21/2015
399,Jordon Reyner,540541.52,GBP,British Pound,56022529490010216,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",7/28/2020,10/27/2014
400,Regan Rapa,523749.21,EUR,British Pound,6709896818558218576,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",12/27/2020,7/7/2012
401,Ewan Linnard,202565.46,GBP,Japanese Yen,30574126379708,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,8/19/2019,6/18/2010
402,Binny Piet,248597.62,EUR,Euro,4041376716055998,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",4/25/2019,3/4/2010
403,Kirby Cammomile,195917.29,AUD,British Pound,201713898177337,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",10/25/2021,10/31/2013
404,Ruthanne Tutt,330871.67,JPY,British Pound,3555912077992138,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",5/12/2019,1/3/2010
405,Augustin Presshaugh,509724.92,EUR,US Dollar,3530628072647895,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",10/11/2019,3/6/2014
406,Anthiathia Wilden,822914.4,EUR,Australian Dollar,06047428975101978,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,4/1/2020,10/20/2012
407,Elmore Beddon,474733.42,EUR,Japanese Yen,5602258229019737,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",4/2/2019,8/22/2019
408,Courtney Bedson,408918.49,JPY,British Pound,30086442366335,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",5/9/2021,1/22/2019
409,Alexis Eliet,784821.37,AUD,Japanese Yen,5156082122923765,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,6/15/2019,2/28/2014
410,Claudius Trowel,48108.43,GBP,Japanese Yen,3552362141779892,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",3/12/2019,10/11/2012
411,Amargo Manis,444220.15,EUR,British Pound,3573112363525316,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",9/17/2021,1/4/2016
412,Jocelin McGilbon,692128.67,GBP,Euro,6761148534985071028,Phasellus in felis. Donec semper sapien a libero. Nam dui.,7/28/2021,10/7/2017
413,Beryle Goodsir,432557.04,GBP,British Pound,30363342967011,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",4/8/2020,2/4/2014
414,Ealasaid Jannasch,54063.58,AUD,Euro,3588899676543688,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",7/28/2019,3/25/2015
415,Simone Founds,734379.93,USD,US Dollar,4017955767231,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",9/18/2020,4/29/2010
416,Alford Welds,303193.84,EUR,US Dollar,3536554915273299,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",1/27/2019,11/14/2019
417,Hermy Schwaiger,469620.41,GBP,Japanese Yen,30487400101724,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",12/11/2020,5/11/2016
418,Joyann De la croix,215826.46,GBP,US Dollar,4844485764085572,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",11/10/2021,3/23/2013
419,Arther Wapplington,954979.59,USD,Japanese Yen,3559362431671976,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,2/28/2020,2/3/2011
